selling_price,year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,X5,X.5
9.51,2018,33000,21.5,1497,108.5,5,TATA,NEXON 1.5 REVOTORQ XZA PLUS,0,0,1,0,0,0,0,1,0
2.95,2016,95518,23.01,999,67,7,RENAULT,KWID 1.0 RXT OPTIONAL,0,0,0,0,0,1,1,1,0
3.25,2014,25978,18.9,998,67.1,9,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
3.89,2014,34900,13.7,1399,98.82,9,CHEVROLET,ENJOY PETROL LS 8 SEATER,0,0,0,0,0,1,1,0,1
11.45,2019,15000,14.8,1497,121.36,4,FORD,ECOSPORT 2015-2021 1.5 PETROL TITANIUM PLUS AT BSIV,0,0,0,0,0,1,0,1,0
5.5,2016,45000,18,1198,86.7,7,HONDA,AMAZE E I-VTECH,0,0,0,0,0,1,1,1,0
5.3,2019,15000,23.84,1199,83.83,4,TATA,TIAGO 2019-2020 XZ OPT,1,0,0,0,0,1,1,1,0
16,2014,55000,23.8,1998,112,9,MINI,COOPER COUNTRYMAN D HIGH,0,0,1,0,0,0,0,1,0
4.85,2014,34000,20.5,1598,103.5,9,SKODA,RAPID 1.6 TDI AMBITION,0,0,1,0,0,0,1,1,0
5,2017,25000,23.1,998,67.04,6,MARUTI,CELERIO ZXI AT,1,0,0,0,0,1,0,1,0
7.65,2018,30000,20.65,1462,103.25,5,MARUTI,CIAZ DELTA,0,0,0,0,0,1,1,1,0
3.6,2014,66000,31.79,998,58.2,9,MARUTI,CELERIO GREEN VXI,0,0,0,0,0,0,1,1,0
18.95,2017,7000,13.68,2393,147.8,6,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 VX MT 8S BSIV,0,0,1,0,0,0,1,0,1
3.2,2013,30000,18.9,1197,82,10,HYUNDAI,GRAND I10 MAGNA,1,0,0,0,0,1,1,1,0
13.35,2018,17500,16,1368,160,5,JEEP,COMPASS 1.4 SPORT,0,0,0,0,0,1,1,1,0
4.45,2017,28000,23.84,1199,84,6,TATA,TIAGO 1.2 REVOTRON XZ,0,0,0,0,0,1,1,1,0
2,2009,87000,18.9,998,67.1,14,MARUTI,WAGON R LXI BSIII,0,0,0,0,0,1,1,1,0
11,2011,70000,19.4,2143,204,12,MERCEDES-BENZ,CLS 250 CDI,0,0,1,0,0,0,0,0,0
13,2015,110000,16,2179,140,8,MAHINDRA,XUV500 R W10 FWD,1,0,1,0,0,0,1,0,1
3,2010,80000,16.8,1497,118,13,HONDA,CITY 1.5 S AT,1,0,0,0,0,1,0,1,0
5.3,2014,36000,20.5,1598,103.5,9,SKODA,RAPID 1.6 TDI ELEGANCE,0,0,1,0,0,0,1,1,0
14.25,2012,102000,12.55,2982,168.5,11,TOYOTA,FORTUNER 4X2 AT,0,0,1,0,0,0,0,0,1
20,2019,11000,16.5,1799,139.46,4,HONDA,CIVIC ZX,0,0,0,0,0,1,0,1,0
4.41,2013,89929,20.14,1498,88,10,VOLKSWAGEN,POLO 2015-2019 1.5 TDI HIGHLINE,0,0,1,0,0,0,1,1,0
2.75,2012,41000,19.4,1198,86.8,11,HONDA,BRIO S MT,0,0,0,0,0,1,1,1,0
9.25,2017,55000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA ZDI PLUS,0,0,1,0,0,0,1,1,0
12.75,2019,11200,17.4,1497,117.6,4,HONDA,CITY VX CVT,0,0,0,0,0,1,0,1,0
8.25,2014,46000,15.4,2523,75,9,MAHINDRA,SCORPIO S2 9 SEATER,0,0,1,0,0,0,1,0,1
14.99,2017,21000,14.1,1368,160.77,6,JEEP,COMPASS 1.4 LIMITED PLUS,0,0,0,0,0,1,0,1,0
3.2,2019,10000,22.7,799,53.64,4,DATSUN,REDIGO A,1,0,0,0,0,1,1,1,0
1.99,2010,39000,16,1368,90,13,FIAT,LINEA EMOTION PACK,0,0,0,0,0,1,1,1,0
20.9025,2014,25000,10.5,2993,271.23,9,JAGUAR,XJ 3.0L PORTFOLIO,0,0,1,0,0,0,0,0,0
3.75,2012,69000,23.59,1364,5,11,TOYOTA,ETIOS LIVA GD,0,0,1,0,0,0,1,1,0
3.65,2017,19000,24.04,999,67,6,RENAULT,KWID AMT,0,0,0,0,0,1,0,1,0
1.9,2010,70000,20.36,1197,78.9,13,HYUNDAI,I10 MAGNA 1.2 ITECH SE,1,0,0,0,0,1,1,1,0
10.9,2011,58000,14.94,2143,204,12,MERCEDES-BENZ,C-CLASS C 250 CDI ELEGANCE,0,0,1,0,0,0,0,1,0
3.55,2012,45000,15.04,1598,103.6,11,VOLKSWAGEN,VENTO PETROL HIGHLINE,0,0,0,0,0,1,1,1,0
6.5,2015,110000,23.65,1248,88.5,8,MARUTI,SX4 S CROSS DDIS 200 SIGMA,0,0,1,0,0,0,1,1,0
4.25,2014,89000,24,1120,70,9,HYUNDAI,GRAND I10 CRDI MAGNA,0,0,1,0,0,0,1,1,0
5.25,2014,72000,17.8,1248,5,9,MARUTI,SWIFT VDI BSIV,0,0,1,0,0,0,1,1,0
5.75,2014,89000,26,1498,98.6,9,HONDA,CITY I DTEC SV,0,0,1,0,0,0,1,1,0
9.8,2017,51000,22,1582,126.2,6,HYUNDAI,VERNA CRDI 1.6 AT SX PLUS,0,0,1,0,0,0,0,1,0
8,2020,5000,20.7,1197,81.86,3,HYUNDAI,GRAND I10 NIOS ASTA,1,0,0,0,0,1,1,1,0
3.95,2016,41224,26.6,998,58.16,7,MARUTI,WAGON R LXI CNG,0,0,0,0,0,0,1,1,0
4,2014,142000,23.2,1248,73.94,9,MARUTI,RITZ VDI,1,0,1,0,0,0,1,1,0
6.5,2017,20000,21.21,1197,81.8,6,MARUTI,SWIFT DZIRE VXI 1.2,1,0,0,0,0,1,1,1,0
2.95,2012,25000,15.6,1196,70,11,FORD,FIGO PETROL LXI,1,0,0,0,0,1,1,1,0
8.5,2012,120000,12.99,2494,100,11,TOYOTA,INNOVA 2.5 G (DIESEL) 8 SEATER,1,0,1,0,0,0,1,0,1
2.55,2017,45000,22.5,999,67,6,DATSUN,REDIGO 1.0 S,0,0,0,0,0,1,1,1,0
4.99,2011,72250,19.33,1968,138.03,12,VOLKSWAGEN,JETTA 2.0L TDI HIGHLINE,0,0,1,0,0,0,1,1,0
4.75,2010,47000,13.4,2362,164.7,13,TOYOTA,CAMRY W3 (MT),0,0,0,0,0,1,1,1,0
4.6,2014,13100,21.21,1197,81.8,9,MARUTI,SWIFT VXI,0,0,0,0,0,1,1,1,0
3.95,2015,56000,20.51,998,67.04,8,MARUTI,WAGON R STINGRAY VXI OPTIONAL,0,0,0,0,0,1,1,1,0
1.45,2010,100000,19.09,1396,69,13,TATA,INDIGO LS TDI BSIII,1,0,1,0,0,0,1,1,0
7,2017,15000,18.7,1199,88.7,6,HONDA,JAZZ 1.2 VX I VTEC,1,0,0,0,0,1,1,1,0
5.5,2014,76500,19.01,1461,108.5,9,NISSAN,TERRANO XL 110 PS,0,0,1,0,0,0,1,1,0
3.35,2013,55000,15.37,1196,73,10,MARUTI,EECO 7 SEATER STANDARD BSIV,0,0,0,0,0,1,1,0,1
11.5,2018,28000,22,1582,126.2,5,HYUNDAI,VERNA CRDI 1.6 AT SX PLUS,0,0,1,0,0,0,0,1,0
2.64,2016,60000,22.74,796,47.3,7,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
5.25,2016,20000,22,1197,81.8,7,MARUTI,SWIFT VVT VXI,0,0,0,0,0,1,1,1,0
3.95,2016,52250,23.1,998,67.04,7,MARUTI,CELERIO VXI,0,0,0,0,0,1,1,1,0
4.75,2014,74571,20.5,1598,105,9,SKODA,RAPID 1.6 TDI ACTIVE PLUS,0,0,1,0,0,0,1,1,0
11.9,2020,3900,17,1591,121.3,3,HYUNDAI,VERNA VTVT 1.6 AT SX OPTION,0,0,0,0,0,1,0,1,0
3.7,2012,77000,20.5,1598,103.5,11,SKODA,RAPID 1.6 TDI AMBITION,0,0,1,0,0,0,1,1,0
20.9025,2019,10000,16.1,1950,191.7,4,MERCEDES-BENZ,E-CLASS EXPRESSION E 220 D BSIV,1,0,1,0,0,0,0,1,0
0.81,2007,56000,16.2,995,62.1,16,CHEVROLET,SPARK 1.0 LS,0,0,0,0,0,1,1,1,0
9.25,2011,66000,14.21,2143,203,12,MERCEDES-BENZ,E-CLASS E250 CDI ELEGANCE,0,0,1,0,0,0,0,1,0
4.5,2015,28000,17.8,1399,67,8,FORD,FIESTA CLASSIC 1.4 DURATORQ CLXI,0,0,1,0,0,0,1,1,0
2.14,2011,52349,20.92,998,67.1,12,MARUTI,ALTO K10 LXI,0,0,0,0,0,1,1,1,0
4.95,2015,34000,18.5,1197,82.9,8,HYUNDAI,I20 MAGNA OPTIONAL 1.2,0,0,0,0,0,1,1,1,0
8.5,2017,64253,20.64,1498,108.49,6,VOLKSWAGEN,VENTO 1.5 TDI HIGHLINE PLUS,0,0,1,0,0,0,1,1,0
6,2013,80000,12.99,2494,100,10,TOYOTA,INNOVA 2.5 G (DIESEL) 8 SEATER,0,0,1,0,0,0,1,0,1
6.5,2016,70000,22.77,1498,98.59,7,FORD,ECOSPORT 2015-2021 1.5 TDCI TREND PLUS BSIV,1,0,1,0,0,0,1,1,0
8.74,2018,55000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA ZDI,0,0,1,0,0,0,1,1,0
6.76,2015,68000,19.3,1248,73.9,8,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
3.45,2016,21445,25.17,799,53.3,7,RENAULT,KWID RXT,0,0,0,0,0,1,1,1,0
4.7,2014,30000,18.6,1197,81.83,9,HYUNDAI,I20 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
4.91,2015,38597,24,1120,70,8,HYUNDAI,GRAND I10 CRDI SPORTZ,0,0,1,0,0,0,1,1,0
2.35,2012,53800,26.83,796,38.4,11,MARUTI,ALTO GREEN LXI (CNG),0,0,0,0,0,0,1,1,0
6,2019,8500,20.89,1197,81.8,4,MARUTI,IGNIS 1.2 ZETA BSIV,0,0,0,0,0,1,1,1,0
3.7,2017,10000,21.1,814,55.2,6,HYUNDAI,EON SPORTZ,1,0,0,0,0,1,1,1,0
6.35,2017,25000,18.6,1197,81.83,6,HYUNDAI,I20 1.2 ASTA DUAL TONE,1,0,0,0,0,1,1,1,0
5,2015,90000,25.2,1248,74,8,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
1.75,2013,64120,18,995,62.1,10,CHEVROLET,SPARK 1.0 LS BS3,0,0,0,0,0,1,1,1,0
2.75,2009,88000,18.5,1197,80,14,HYUNDAI,I20 MAGNA,0,0,0,0,0,1,1,1,0
8.75,2015,59000,22.7,1582,126.2,8,HYUNDAI,ELANTRA CRDI SX,0,0,1,0,0,0,1,1,0
4.5,2017,110000,19,1197,85.8,6,MARUTI,SWIFT DZIRE TOUR S,1,0,0,0,0,0,1,1,0
3.3,2012,35000,19.4,1198,86.8,11,HONDA,BRIO S MT,0,0,0,0,0,1,1,1,0
4.79,2011,54000,13.14,1798,160,12,SKODA,SUPERB 1.8 TSI MT,0,0,0,0,0,1,1,1,0
3.75,2013,70000,21.64,1461,84.8,10,NISSAN,SUNNY DIESEL XL,0,0,1,0,0,0,1,1,0
3.75,2018,5986,22,999,67.05,5,DATSUN,REDI-GO AMT 1.0 T OPTION,0,0,0,0,0,1,0,1,0
3.5,2012,85000,20.5,1598,103.5,11,SKODA,RAPID 1.6 TDI AMBITION,0,0,1,0,0,0,1,1,0
4.85,2014,62500,25.2,1248,74,9,MARUTI,SWIFT VDI BSIV,0,0,1,0,0,0,1,1,0
8,2018,50000,26.1,1498,99.23,5,FORD,ASPIRE TITANIUM DIESEL BSIV,1,0,1,0,0,0,1,1,0
2.15,2009,84255,19.81,1086,68.05,14,HYUNDAI,I10 ERA,0,0,0,0,0,1,1,1,0
10,2016,20000,19.67,1582,126.2,7,HYUNDAI,CRETA 1.6 CRDI SX,0,0,1,0,0,0,1,1,0
7,2014,100000,22.32,1582,126.32,9,HYUNDAI,VERNA 1.6 SX,1,0,1,0,0,0,1,1,0
1.5,2010,74000,16.36,1495,93.7,13,HYUNDAI,ACCENT EXECUTIVE,0,0,0,0,0,1,1,1,0
6.9,2015,59627,13.6,2523,5,8,MAHINDRA,BOLERO ZLX,0,0,1,0,0,0,1,0,1
8.25,2016,34000,15.4,1497,117.3,7,HONDA,BRV I-VTEC V CVT,0,0,0,0,0,1,0,0,1
6.75,2015,60000,27.39,1248,74,8,MARUTI,BALENO ALPHA 1.3,0,0,1,0,0,0,1,1,0
12,2018,120000,12.4,2499,134,5,ISUZU,D-MAX V-CROSS HIGH,1,0,1,0,0,0,1,1,0
18.95,2014,28001,16.36,2179,187.7,9,JAGUAR,XF 2.2 LITRE LUXURY,0,0,1,0,0,0,0,1,0
2.3,2012,43000,19.7,796,46.3,11,MARUTI,ALTO LXI,0,0,0,0,0,1,1,1,0
20.9025,2017,21000,17.9,2143,136,6,MERCEDES-BENZ,CLA 200 CDI SPORT,0,0,1,0,0,0,0,1,0
5.35,2016,47000,20.5,1248,91.72,7,FIAT,AVVENTURA MULTIJET EMOTION,0,0,1,0,0,0,1,1,0
6,2015,18000,18.6,1197,81.83,8,HYUNDAI,I20 1.2 SPOTZ,0,0,0,0,0,1,1,1,0
8.15,2018,62000,19.34,1462,103,5,MARUTI,ERTIGA VXI PETROL,1,0,0,0,0,1,1,0,1
6.8,2017,50000,20.73,1373,91.1,6,MARUTI,CIAZ 1.4 ALPHA,1,0,0,0,0,1,1,1,0
4.5,2012,67000,14.28,1798,138.03,11,TOYOTA,COROLLA ALTIS G MT,0,0,0,0,0,1,1,1,0
8.55,2018,26938,17.5,1373,80.46,5,MARUTI,ERTIGA VXI CNG,0,1,0,0,0,0,1,0,1
8.11,2015,72500,15.1,2179,140,8,MAHINDRA,XUV500 2011-2015 W8 FWD,0,0,1,0,0,0,1,0,1
15.15,2016,65000,14.67,1798,177.46,7,SKODA,SUPERB LK 1.8 TSI AT,0,0,0,0,0,1,0,1,0
4.5,2012,55000,22.32,1582,126.32,11,HYUNDAI,VERNA 1.6 SX CRDI (O),1,0,1,0,0,0,1,1,0
3.25,2011,115000,18.5,1197,82.85,12,HYUNDAI,I20 ASTA 1.2,1,0,0,0,0,1,1,1,0
4,2016,53000,18.15,1198,82,7,MAHINDRA,KUV 100 MFALCON G80 K8,1,0,0,0,0,1,1,0,1
20.9025,2016,30000,17.9,2143,201.15,7,MERCEDES-BENZ,GLE CLASS 250D,0,0,1,0,0,0,0,1,0
15.45,2015,73320,13.5,2477,175.56,8,MITSUBISHI,PAJERO SPORT 4X2 AT,0,0,1,0,0,0,0,0,1
8.15,2016,40000,21.9,1498,98.6,7,HONDA,BR-V STYLE EDITION DIESEL V,1,0,1,0,0,0,1,0,1
20.9025,2015,44000,19.59,1995,184,8,BMW,3 SERIES GT 320D LUXURY LINE,0,0,1,0,0,0,0,1,0
5.89,2015,31695,18.6,1197,81.83,8,HYUNDAI,I20 ASTA 1.2,0,0,0,0,0,1,1,1,0
7.15,2016,37962,21.19,1396,88.73,7,HYUNDAI,I20 ACTIVE 1.4 SX,0,0,1,0,0,0,1,1,0
5.9,2013,58277,16.02,1373,93.7,10,MARUTI,ERTIGA ZXI,0,0,0,0,0,1,1,0,1
8.51,2009,71000,14.21,2143,203,14,MERCEDES-BENZ,E-CLASS 280 CDI ELEGANCE,0,0,1,0,0,0,0,1,0
4,2017,60000,22.95,1248,74,6,TATA,ZEST QUADRAJET 1.3 75PS XE,1,0,1,0,0,0,1,1,0
7.53,2018,53000,19.3,1248,73.9,5,MARUTI,SWIFT DZIRE VDI BSIV,0,0,1,0,0,0,1,1,0
1.35,2008,80000,19.7,796,46.3,15,MARUTI,ALTO LXI BSIII,0,0,0,0,0,1,1,1,0
3.19,2011,25590,17,1197,80,12,HYUNDAI,I20 1.2 SPORTZ,0,0,0,0,0,1,1,1,0
5.15,2015,41000,22,1197,81.8,8,MARUTI,SWIFT VXI BSIV,0,0,0,0,0,1,1,1,0
4,2012,76000,14,2498,112,11,MAHINDRA,XYLO E8 ABS AIRBAG BSIV,0,0,1,0,0,0,1,0,1
0.5,2010,20000,26,624,35,13,TATA,NANO CX,1,0,0,0,0,1,1,0,0
1.5,2009,46000,19.7,796,46.3,14,MARUTI,ALTO LXI,0,0,0,0,0,1,1,1,0
9.4,2012,110000,15.2,1968,140.8,11,AUDI,A4 NEW 2.0 TDI MULTITRONIC,1,0,1,0,0,0,0,1,0
19.75,2015,28000,15.04,1991,183,8,MERCEDES-BENZ,CLA 200 CGI SPORT,0,0,0,0,0,1,0,1,0
2.85,2012,42710,18.9,998,67.1,11,MARUTI,WAGON R VXI,0,0,0,0,0,1,1,1,0
17,2014,52121,17.68,1968,174.33,9,AUDI,A6 2.0 TDI,0,0,1,0,0,0,0,1,0
7.4,2018,30000,18.2,1199,88.7,5,HONDA,JAZZ V,1,0,0,0,0,1,1,1,0
7.75,2014,43943,15.1,2179,140,9,MAHINDRA,XUV500 W4,0,0,1,0,0,0,1,0,1
5.9,2013,75704,19.87,1461,83.8,10,RENAULT,DUSTER 85PS DIESEL RXL OPTION,0,0,1,0,0,0,1,1,0
6.5,2015,35000,17,2200,139.01,8,FORCE,ONE SX ABS 7 SEATING,1,0,1,0,0,0,1,0,1
5.9,2016,60000,28.4,1248,74,7,MARUTI,SWIFT DDIS VDI,0,0,1,0,0,0,1,1,0
14,2015,83000,15,2143,107.3,8,MERCEDES-BENZ,B-CLASS B200 CDI,0,0,1,0,0,0,0,1,0
7.5,2015,98000,25.47,1248,88.5,8,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
3.8,2014,43000,20.51,998,67.04,9,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
4.85,2013,60000,23.9,1582,126.2,10,HYUNDAI,VERNA 1.6 CRDI SX,0,0,1,0,0,0,1,1,0
4.25,2013,158000,23.5,1498,90,10,FORD,FIESTA TITANIUM 1.5 TDCI,1,0,1,0,0,0,1,1,0
5,2017,10000,18.9,1197,81.86,6,HYUNDAI,GRAND I10 1.2 KAPPA ASTA,0,0,0,0,0,1,1,1,0
4.5,2016,29901,18.9,1197,82,7,HYUNDAI,GRAND I10 MAGNA,0,0,0,0,0,1,1,1,0
20.9025,2013,43715,11.3,2987,254.8,10,MERCEDES-BENZ,GL-CLASS 350 CDI BLUE EFFICIENCY,0,0,1,0,0,0,0,0,1
13,2016,49000,16,2179,140,7,MAHINDRA,XUV500 AT W10 FWD,0,0,1,0,0,0,0,0,1
1,2010,60000,18,995,62,13,CHEVROLET,SPARK 1.0 LS,1,0,0,0,0,1,1,1,0
8.5,2017,54452,24.3,1248,88.5,6,MARUTI,VITARA BREZZA VDI OPTION,0,0,1,0,0,0,1,1,0
2.1,2015,70000,22.74,796,47.3,8,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
1.75,2010,65000,18.2,998,67.1,13,MARUTI,ZEN ESTILO VXI BSIII,0,0,0,0,0,1,1,1,0
4.5,2014,69000,14.3,1598,103.5,9,SKODA,RAPID 1.6 MPI AT ELEGANCE,0,0,0,0,0,1,0,1,0
20.9025,2016,145000,12.81,1999,148.31,7,LAND,ROVER DISCOVERY SPORT TD4 HSE 7S,0,0,1,0,0,0,0,0,1
3.2,2013,140000,14,2498,112,10,MAHINDRA,XYLO D4 BSIII,1,0,1,0,0,0,1,0,1
7.75,2018,29000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE AMT ZDI,0,0,1,0,0,0,0,1,0
8.5,2018,40000,16.55,2498,105,5,MAHINDRA,THAR CRDE,1,0,1,0,0,0,1,0,1
2.99,2009,95600,17.5,1896,106,14,SKODA,LAURA L AND K MT,0,0,1,0,0,0,1,1,0
13.65,2018,44489,17.6,2179,153.86,5,TATA,HEXA XMA,0,0,1,0,0,0,0,0,1
4,2014,120000,13.58,2499,72.4,9,CHEVROLET,TAVERA NEO 3 10 SEATS BSIII,1,0,1,0,0,0,1,0,1
16.5,2018,40000,17.1,1956,170,5,JEEP,COMPASS 2.0 LIMITED OPTION,1,0,1,0,0,0,1,1,0
11.5,2015,124000,12.99,2494,100,8,TOYOTA,INNOVA 2.5 VX (DIESEL) 8 SEATER,0,0,1,0,0,0,1,0,1
6.9,2016,43000,18.19,1197,103.2,7,VOLKSWAGEN,VENTO 1.2 TSI HIGHLINE AT,0,0,0,0,0,1,0,1,0
8.99,2010,78000,11.74,1796,186,13,MERCEDES-BENZ,C-CLASS C 200 CGI AVANTGARDE,0,0,0,0,0,1,0,1,0
5,2018,36000,22.95,1248,74,5,TATA,ZEST QUADRAJET 1.3 75PS XM,1,0,1,0,0,0,1,1,0
6.4,2018,18000,26.8,1248,74,5,MARUTI,IGNIS 1.3 ZETA,0,0,1,0,0,0,1,1,0
20.9025,2019,17226,14.28,1998,254.7,4,BMW,6 SERIES GT 630I LUXURY LINE,0,0,0,0,0,1,0,0,0
4.5,2015,65000,13.24,1598,102.5,8,NISSAN,TERRANO XL,0,0,0,0,0,1,1,1,0
8.45,2010,67000,10.8,1984,132,13,AUDI,A4 2.0 TFSI,0,0,0,0,0,1,0,1,0
1.75,2008,80000,18.9,1061,67,15,MARUTI,WAGON R LXI MINOR,0,0,0,0,0,1,1,1,0
5.35,2015,52000,18.6,1197,81.83,8,HYUNDAI,I20 ASTA 1.2,1,0,0,0,0,1,1,1,0
2.55,2015,34000,22.74,796,47.3,8,MARUTI,ALTO 800 LXI,1,0,0,0,0,1,1,1,0
4.35,2013,164000,25.8,1498,98.6,10,HONDA,AMAZE VX I-DTEC,0,0,1,0,0,0,1,1,0
20.9025,2015,26952,13,2143,201.1,8,MERCEDES-BENZ,E-CLASS E250 CDI AVANTGRADE,0,0,1,0,0,0,0,1,0
4.49,2016,41256,25.32,1198,77,7,MAHINDRA,KUV 100 MFALCON D75 K6,0,0,1,0,0,0,1,0,1
1.55,2009,25000,19.7,796,46.3,14,MARUTI,ALTO LXI BSIII,0,0,0,0,0,1,1,1,0
3.6,2017,33000,23.01,999,67,6,RENAULT,KWID 1.0 RXT OPTIONAL,0,0,0,0,0,1,1,1,0
5,2016,40000,22.95,1248,74,7,TATA,ZEST QUADRAJET 1.3 75PS XMS,1,0,1,0,0,0,1,1,0
6.3,2018,25000,22,1197,81.8,5,MARUTI,SWIFT AMT VXI,1,0,0,0,0,1,0,1,0
5.75,2014,64000,26.21,1248,88.5,9,MARUTI,CIAZ VDI,0,0,1,0,0,0,1,1,0
3.2,2011,80000,18.5,1197,80,12,HYUNDAI,I20 1.2 MAGNA,0,0,0,0,0,1,1,1,0
1.65,2009,59000,18.9,1061,67,14,MARUTI,WAGON R LXI MINOR,0,0,0,0,0,1,1,1,0
3.85,2007,134001,15.6,1896,106,16,SKODA,LAURA L N K 1.9 PD AT,0,0,1,0,0,0,0,1,0
1.9,2009,23710,18.9,998,67.1,14,MARUTI,WAGON R VXI BSIII,0,0,0,0,0,1,1,1,0
16.9,2013,68000,14.21,2143,203,10,MERCEDES-BENZ,E-CLASS E250 CDI ELEGANCE,0,0,1,0,0,0,0,1,0
3.95,2018,36000,24.04,999,67,5,RENAULT,KWID CLIMBER 1.0 AMT,0,0,0,0,0,1,0,1,0
4.85,2017,15500,23.1,998,67.04,6,MARUTI,CELERIO ZXI OPTIONAL AMT BSIV,0,0,0,0,0,1,0,1,0
20.9025,2019,11000,16.1,1950,191.7,4,MERCEDES-BENZ,E-CLASS EXCLUSIVE E 220 D BSIV,0,0,1,0,0,0,0,1,0
4.99,2009,68387,12,3597,260,14,SKODA,SUPERB 3.6 FXI 4X4,0,0,0,0,0,1,0,1,0
5.89,2012,73000,20.77,1248,88.76,11,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
3.25,2013,60000,17.71,1197,78.9,10,TOYOTA,ETIOS LIVA G,0,0,0,0,0,1,1,1,0
16.5,2013,56787,17.68,1968,174.33,10,AUDI,A6 2.0 TDI,0,0,1,0,0,0,0,1,0
14,2016,119000,13.68,2393,147.8,7,TOYOTA,INNOVA CRYSTA 2016-2020 2.4 G MT BSIV,0,0,1,0,0,0,1,0,1
8.75,2018,18523,17.21,1798,189,5,VOLKSWAGEN,POLO GTI,0,0,0,0,0,1,0,0,0
5.5,2013,36000,14.39,1998,163.7,10,CHEVROLET,CRUZE LTZ AT,0,0,1,0,0,0,0,1,0
20.9025,2019,8620,18.56,1995,187.7,4,BMW,X3 XDRIVE 20D LUXURY LINE,0,0,1,0,0,0,0,1,0
9.79,2019,67000,23,1498,98.96,4,FORD,ECOSPORT 2015-2021 1.5 DIESEL TITANIUM BSIV,1,0,1,0,0,0,1,1,0
3.65,2012,70547,16.95,1498,97.7,11,NISSAN,SUNNY XL,0,0,0,0,0,1,1,1,0
4.5,2015,50000,26.6,998,58.16,8,MARUTI,WAGON R LXI CNG,1,0,0,0,0,0,1,1,0
2.1,2007,80000,13.4,1794,125,16,TOYOTA,COROLLA H7,0,0,0,0,0,1,0,1,0
5.4,2016,40125,18.9,1197,82,7,HYUNDAI,GRAND I10 SPORTZ PLUS,0,0,0,0,0,1,1,1,0
2.75,2009,57000,17,1197,80,14,HYUNDAI,I20 ASTA,0,0,0,0,0,1,1,1,0
5.75,2019,15000,18.9,1197,81.86,4,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ BSIV,1,0,0,0,0,1,1,1,0
6.5,2015,39720,18.88,999,123.24,8,FORD,ECOSPORT 2015-2021 1.0 ECOBOOST PLATINUM EDITION BSIV,0,0,0,0,0,1,1,1,0
7,2017,26000,23,1498,98.96,6,FORD,ECOSPORT 2015-2021 1.5 DIESEL AMBIENTE BSIV,1,0,1,0,0,0,1,1,0
12,2014,79000,19.3,1968,141,9,SKODA,OCTAVIA ELEGANCE 2.0 TDI AT,0,0,1,0,0,0,0,1,0
10.2,2018,15734,24.3,1248,88.5,5,MARUTI,VITARA BREZZA ZDI PLUS AMT,0,0,1,0,0,0,0,1,0
4.65,2016,50000,19.1,1197,82,7,HYUNDAI,XCENT 1.2 KAPPA S,1,0,0,0,0,1,1,1,0
4.51,2014,60000,24.4,1120,71,9,HYUNDAI,XCENT 1.1 CRDI SX OPTION,1,0,1,0,0,0,1,1,0
1.75,2008,55000,21.79,998,67.05,15,MARUTI,WAGON R LXI,0,0,0,0,0,1,1,1,0
7.5,2013,89000,11.18,2696,184,10,MAHINDRA,SSANGYONG REXTON RX7,0,0,1,0,0,0,0,0,1
7.6,2018,30000,24.3,1248,88.5,5,MARUTI,VITARA BREZZA LDI,1,0,1,0,0,0,1,1,0
0.8,1999,23000,16.1,796,37,24,MARUTI,800 STD,1,0,0,0,0,1,1,0,0
20.9025,2016,75000,15.73,1968,174.33,7,AUDI,Q3 35 TDI QUATTRO PREMIUM,1,0,1,0,0,0,0,1,0
20.9025,2017,26000,12,1991,184,6,MERCEDES-BENZ,E-CLASS E200 EDITION E,0,0,0,0,0,1,0,1,0
1.1,2005,138008,18.9,998,67.1,18,MARUTI,WAGON R LXI BSII,0,0,0,0,0,1,1,1,0
20.9025,2016,32000,17.9,2143,168,7,MERCEDES-BENZ,GL-CLASS 220D CELEBRATION EDITION,0,0,1,0,0,0,0,1,0
5.75,2018,41612,17.8,1198,86.7,5,HONDA,AMAZE E I-VTEC,0,0,0,0,0,1,1,1,0
1.8,2013,50000,25.44,936,57.6,10,CHEVROLET,BEAT DIESEL LS,1,0,1,0,0,0,1,1,0
11.2,2014,69000,12.8,2494,102,9,TOYOTA,INNOVA 2.5 G (DIESEL) 8 SEATER BS IV,0,0,1,0,0,0,1,0,1
1.3,2010,20000,18.6,1199,79.4,13,CHEVROLET,BEAT LS,1,0,0,0,0,1,1,1,0
